timestamp,prompt,saePath,saeEnabled,maxNewTokens,temperature,topP,seed,steeringMode,notebookExperiment,notebookMethod,notebookFactor,notebookTopK,projection,projectorLocation,hookPointTarget,hookLayerIndex,featureIds,value,factor,threshold,topK,tokenIndex,hookPoint,hookPointLabel,elapsedSeconds,positiveLabel,negativeLabel,notebookVectorNonzero,baselineFile,positiveSteeredFile,negativeSteeredFile
2026-05-09T12:26:06.787679,can you tell me a sad story about a crying baby,/home/andyholmberg/Projects/MATH498-Sparse-Autoencoder-Manipulation/saved_saes/shrink_mid_1/shrink/best_step_update,True,100,0.8,0.95,42,notebook_delta_pair,hot_cold,project,1,1000,identity,post_activation,checkpoint,0,,20,2,1,50,all,blocks.9.hook_resid_post,checkpoint hook,6.218530789017677,hot,cold,218,2026-05-09_12-26-06-787679_baseline.txt,2026-05-09_12-26-06-787679_positive.txt,2026-05-09_12-26-06-787679_negative.txt
2026-05-09T12:26:14.547064,can you tell me a sad story about a crying baby,/home/andyholmberg/Projects/MATH498-Sparse-Autoencoder-Manipulation/saved_saes/shrink_mid_1/shrink/best_step_update,True,100,0.8,0.95,42,notebook_delta_pair,happy_sad,project,1,100,identity,post_activation,checkpoint,0,,20,2,1,50,all,blocks.9.hook_resid_post,checkpoint hook,6.2491603177040815,happy,sad,100,2026-05-09_12-26-14-547064_baseline.txt,2026-05-09_12-26-14-547064_positive.txt,2026-05-09_12-26-14-547064_negative.txt
2026-05-09T12:26:36.656792,can you tell me a story about a crying baby,/home/andyholmberg/Projects/MATH498-Sparse-Autoencoder-Manipulation/saved_saes/shrink_mid_1/shrink/best_step_update,True,100,0.8,0.95,42,notebook_delta_pair,happy_sad,project,1,100,identity,post_activation,checkpoint,0,,20,2,1,50,all,blocks.9.hook_resid_post,checkpoint hook,6.20282949693501,happy,sad,100,2026-05-09_12-26-36-656792_baseline.txt,2026-05-09_12-26-36-656792_positive.txt,2026-05-09_12-26-36-656792_negative.txt
2026-05-09T12:27:16.621157,can you tell me a story about a rainy day,/home/andyholmberg/Projects/MATH498-Sparse-Autoencoder-Manipulation/saved_saes/shrink_mid_1/shrink/best_step_update,True,100,0.8,0.95,42,notebook_delta_pair,happy_sad,project,1,100,identity,post_activation,checkpoint,0,,20,2,1,50,all,blocks.9.hook_resid_post,checkpoint hook,6.238002633675933,happy,sad,100,2026-05-09_12-27-16-621157_baseline.txt,2026-05-09_12-27-16-621157_positive.txt,2026-05-09_12-27-16-621157_negative.txt
2026-05-09T12:27:43.849023,tell me a story about a rainy day,/home/andyholmberg/Projects/MATH498-Sparse-Autoencoder-Manipulation/saved_saes/shrink_mid_1/shrink/best_step_update,True,100,0.8,0.95,42,notebook_delta_pair,happy_sad,project,1,100,identity,post_activation,checkpoint,0,,20,2,1,50,all,blocks.9.hook_resid_post,checkpoint hook,6.219727473333478,happy,sad,100,2026-05-09_12-27-43-849023_baseline.txt,2026-05-09_12-27-43-849023_positive.txt,2026-05-09_12-27-43-849023_negative.txt
2026-05-09T12:27:56.738112,ell me a tstory about a crying baby,/home/andyholmberg/Projects/MATH498-Sparse-Autoencoder-Manipulation/saved_saes/shrink_mid_1/shrink/best_step_update,True,100,0.8,0.95,42,notebook_delta_pair,happy_sad,project,1,100,identity,post_activation,checkpoint,0,,20,2,1,50,all,blocks.9.hook_resid_post,checkpoint hook,7.036824446171522,happy,sad,100,2026-05-09_12-27-56-738112_baseline.txt,2026-05-09_12-27-56-738112_positive.txt,2026-05-09_12-27-56-738112_negative.txt
2026-05-09T12:28:08.132182,ell me a story about a crying baby,/home/andyholmberg/Projects/MATH498-Sparse-Autoencoder-Manipulation/saved_saes/shrink_mid_1/shrink/best_step_update,True,100,0.8,0.95,42,notebook_delta_pair,happy_sad,project,1,100,identity,post_activation,checkpoint,0,,20,2,1,50,all,blocks.9.hook_resid_post,checkpoint hook,12.725605994462967,happy,sad,100,2026-05-09_12-28-08-132182_baseline.txt,2026-05-09_12-28-08-132182_positive.txt,2026-05-09_12-28-08-132182_negative.txt
2026-05-09T12:28:11.194445,tell me a story about a crying baby,/home/andyholmberg/Projects/MATH498-Sparse-Autoencoder-Manipulation/saved_saes/shrink_mid_1/shrink/best_step_update,True,100,0.8,0.95,42,notebook_delta_pair,happy_sad,project,1,100,identity,post_activation,checkpoint,0,,20,2,1,50,all,blocks.9.hook_resid_post,checkpoint hook,11.957469636574388,happy,sad,100,2026-05-09_12-28-11-194445_baseline.txt,2026-05-09_12-28-11-194445_positive.txt,2026-05-09_12-28-11-194445_negative.txt
2026-05-09T12:28:53.854737,can you tell me a story about a crying baby,/home/andyholmberg/Projects/MATH498-Sparse-Autoencoder-Manipulation/saved_saes/shrink_mid_1/shrink/best_step_update,True,100,0.8,0.95,42,notebook_delta_pair,happy_sad,project,1,100,identity,post_activation,checkpoint,0,,20,2,1,50,all,blocks.9.hook_resid_post,checkpoint hook,6.2390981782227755,happy,sad,100,2026-05-09_12-28-53-854737_baseline.txt,2026-05-09_12-28-53-854737_positive.txt,2026-05-09_12-28-53-854737_negative.txt
2026-05-09T12:29:02.953710,can you tell me a story about a crying baby?,/home/andyholmberg/Projects/MATH498-Sparse-Autoencoder-Manipulation/saved_saes/shrink_mid_1/shrink/best_step_update,True,100,0.8,0.95,42,notebook_delta_pair,happy_sad,project,1,100,identity,post_activation,checkpoint,0,,20,2,1,50,all,blocks.9.hook_resid_post,checkpoint hook,6.245812488719821,happy,sad,100,2026-05-09_12-29-02-953710_baseline.txt,2026-05-09_12-29-02-953710_positive.txt,2026-05-09_12-29-02-953710_negative.txt
2026-05-09T12:30:08.207288,tell me a happy story about a 5 year old,/home/andyholmberg/Projects/MATH498-Sparse-Autoencoder-Manipulation/saved_saes/shrink_mid_1/shrink/best_step_update,True,100,0.8,0.95,42,notebook_delta_pair,happy_sad,project,1,100,identity,post_activation,checkpoint,0,,20,2,1,50,all,blocks.9.hook_resid_post,checkpoint hook,6.225112654268742,happy,sad,100,2026-05-09_12-30-08-207288_baseline.txt,2026-05-09_12-30-08-207288_positive.txt,2026-05-09_12-30-08-207288_negative.txt
2026-05-09T12:30:35.993237,can you describe current events,/home/andyholmberg/Projects/MATH498-Sparse-Autoencoder-Manipulation/saved_saes/shrink_mid_1/shrink/best_step_update,True,100,0.8,0.95,42,notebook_delta_pair,happy_sad,project,1,100,identity,post_activation,checkpoint,0,,20,2,1,50,all,blocks.9.hook_resid_post,checkpoint hook,6.140359254553914,happy,sad,100,2026-05-09_12-30-35-993237_baseline.txt,2026-05-09_12-30-35-993237_positive.txt,2026-05-09_12-30-35-993237_negative.txt
2026-05-09T12:30:56.534569,What happened in 2008?,/home/andyholmberg/Projects/MATH498-Sparse-Autoencoder-Manipulation/saved_saes/shrink_mid_1/shrink/best_step_update,True,100,0.8,0.95,42,notebook_delta_pair,happy_sad,project,1,100,identity,post_activation,checkpoint,0,,20,2,1,50,all,blocks.9.hook_resid_post,checkpoint hook,6.192917723208666,happy,sad,100,2026-05-09_12-30-56-534569_baseline.txt,2026-05-09_12-30-56-534569_positive.txt,2026-05-09_12-30-56-534569_negative.txt
2026-05-09T12:31:32.250346,What are the responsibilities of the president?,/home/andyholmberg/Projects/MATH498-Sparse-Autoencoder-Manipulation/saved_saes/shrink_mid_1/shrink/best_step_update,True,100,0.8,0.95,42,notebook_delta_pair,happy_sad,project,1,100,identity,post_activation,checkpoint,0,,20,2,1,50,all,blocks.9.hook_resid_post,checkpoint hook,6.207688864320517,happy,sad,100,2026-05-09_12-31-32-250346_baseline.txt,2026-05-09_12-31-32-250346_positive.txt,2026-05-09_12-31-32-250346_negative.txt
2026-05-09T12:31:42.645932,what are the responsibilities of the president?,/home/andyholmberg/Projects/MATH498-Sparse-Autoencoder-Manipulation/saved_saes/shrink_mid_1/shrink/best_step_update,True,100,0.8,0.95,42,notebook_delta_pair,happy_sad,project,1,100,identity,post_activation,checkpoint,0,,20,2,1,50,all,blocks.9.hook_resid_post,checkpoint hook,6.182416148483753,happy,sad,100,2026-05-09_12-31-42-645932_baseline.txt,2026-05-09_12-31-42-645932_positive.txt,2026-05-09_12-31-42-645932_negative.txt
2026-05-09T12:32:12.557194,tell me a story about the ocean,/home/andyholmberg/Projects/MATH498-Sparse-Autoencoder-Manipulation/saved_saes/shrink_mid_1/shrink/best_step_update,True,100,0.8,0.95,42,notebook_delta_pair,happy_sad,project,1,100,identity,post_activation,checkpoint,0,,20,2,1,50,all,blocks.9.hook_resid_post,checkpoint hook,6.164172794669867,happy,sad,100,2026-05-09_12-32-12-557194_baseline.txt,2026-05-09_12-32-12-557194_positive.txt,2026-05-09_12-32-12-557194_negative.txt
2026-05-09T12:32:24.206670,tell me a story,/home/andyholmberg/Projects/MATH498-Sparse-Autoencoder-Manipulation/saved_saes/shrink_mid_1/shrink/best_step_update,True,100,0.8,0.95,42,notebook_delta_pair,happy_sad,project,1,100,identity,post_activation,checkpoint,0,,20,2,1,50,all,blocks.9.hook_resid_post,checkpoint hook,6.393168602138758,happy,sad,100,2026-05-09_12-32-24-206670_baseline.txt,2026-05-09_12-32-24-206670_positive.txt,2026-05-09_12-32-24-206670_negative.txt
2026-05-09T12:32:35.885591,tell me a happy story,/home/andyholmberg/Projects/MATH498-Sparse-Autoencoder-Manipulation/saved_saes/shrink_mid_1/shrink/best_step_update,True,100,0.8,0.95,42,notebook_delta_pair,happy_sad,project,1,100,identity,post_activation,checkpoint,0,,20,2,1,50,all,blocks.9.hook_resid_post,checkpoint hook,12.401009989902377,happy,sad,100,2026-05-09_12-32-35-885591_baseline.txt,2026-05-09_12-32-35-885591_positive.txt,2026-05-09_12-32-35-885591_negative.txt
2026-05-09T12:32:38.571641,tell me a happy story,/home/andyholmberg/Projects/MATH498-Sparse-Autoencoder-Manipulation/saved_saes/shrink_mid_1/shrink/best_step_update,True,100,0.8,0.95,42,notebook_delta_pair,happy_sad,project,1,100,identity,post_activation,checkpoint,0,,20,2,1,50,all,blocks.9.hook_resid_post,checkpoint hook,12.594639820978045,happy,sad,100,2026-05-09_12-32-38-571641_baseline.txt,2026-05-09_12-32-38-571641_positive.txt,2026-05-09_12-32-38-571641_negative.txt
2026-05-09T12:33:00.694418,tell me a sad story,/home/andyholmberg/Projects/MATH498-Sparse-Autoencoder-Manipulation/saved_saes/shrink_mid_1/shrink/best_step_update,True,100,0.8,0.95,42,notebook_delta_pair,happy_sad,project,1,100,identity,post_activation,checkpoint,0,,20,2,1,50,all,blocks.9.hook_resid_post,checkpoint hook,6.14821070432663,happy,sad,100,2026-05-09_12-33-00-694418_baseline.txt,2026-05-09_12-33-00-694418_positive.txt,2026-05-09_12-33-00-694418_negative.txt
2026-05-09T12:33:57.521172,tell me a story about the heat,/home/andyholmberg/Projects/MATH498-Sparse-Autoencoder-Manipulation/saved_saes/shrink_mid_1/shrink/best_step_update,True,100,0.8,0.95,42,notebook_delta_pair,happy_sad,project,1,100,identity,post_activation,checkpoint,0,,20,2,1,50,all,blocks.9.hook_resid_post,checkpoint hook,9.66266649775207,happy,sad,100,2026-05-09_12-33-57-521172_baseline.txt,2026-05-09_12-33-57-521172_positive.txt,2026-05-09_12-33-57-521172_negative.txt
2026-05-09T12:34:01.335481,tell me a story about the heat wave,/home/andyholmberg/Projects/MATH498-Sparse-Autoencoder-Manipulation/saved_saes/shrink_mid_1/shrink/best_step_update,True,100,0.8,0.95,42,notebook_delta_pair,happy_sad,project,1,100,identity,post_activation,checkpoint,0,,20,2,1,50,all,blocks.9.hook_resid_post,checkpoint hook,9.66565908305347,happy,sad,100,2026-05-09_12-34-01-335481_baseline.txt,2026-05-09_12-34-01-335481_positive.txt,2026-05-09_12-34-01-335481_negative.txt
2026-05-09T12:34:51.806993,it it too hot to go outside?,/home/andyholmberg/Projects/MATH498-Sparse-Autoencoder-Manipulation/saved_saes/shrink_mid_1/shrink/best_step_update,True,100,0.8,0.95,42,notebook_delta_pair,happy_sad,project,1,100,identity,post_activation,checkpoint,0,,20,2,1,50,all,blocks.9.hook_resid_post,checkpoint hook,6.186412703245878,happy,sad,100,2026-05-09_12-34-51-806993_baseline.txt,2026-05-09_12-34-51-806993_positive.txt,2026-05-09_12-34-51-806993_negative.txt
2026-05-09T12:35:05.518635,Is it too hot to go outside?,/home/andyholmberg/Projects/MATH498-Sparse-Autoencoder-Manipulation/saved_saes/shrink_mid_1/shrink/best_step_update,True,100,0.8,0.95,42,notebook_delta_pair,happy_sad,project,1,100,identity,post_activation,checkpoint,0,,20,2,1,50,all,blocks.9.hook_resid_post,checkpoint hook,6.166494984179735,happy,sad,100,2026-05-09_12-35-05-518635_baseline.txt,2026-05-09_12-35-05-518635_positive.txt,2026-05-09_12-35-05-518635_negative.txt
2026-05-09T12:35:15.133033,Is it too hot to go outside?,/home/andyholmberg/Projects/MATH498-Sparse-Autoencoder-Manipulation/saved_saes/shrink_mid_1/shrink/best_step_update,True,100,0.8,0.95,42,notebook_delta_pair,hot_cold,project,1,1000,identity,post_activation,checkpoint,0,,20,2,1,50,all,blocks.9.hook_resid_post,checkpoint hook,6.171343179419637,hot,cold,218,2026-05-09_12-35-15-133033_baseline.txt,2026-05-09_12-35-15-133033_positive.txt,2026-05-09_12-35-15-133033_negative.txt
2026-05-09T12:35:29.666589,is it too hot to go outside?,/home/andyholmberg/Projects/MATH498-Sparse-Autoencoder-Manipulation/saved_saes/shrink_mid_1/shrink/best_step_update,True,100,0.8,0.95,42,notebook_delta_pair,hot_cold,project,1,1000,identity,post_activation,checkpoint,0,,20,2,1,50,all,blocks.9.hook_resid_post,checkpoint hook,6.177745705470443,hot,cold,218,2026-05-09_12-35-29-666589_baseline.txt,2026-05-09_12-35-29-666589_positive.txt,2026-05-09_12-35-29-666589_negative.txt
2026-05-09T12:35:41.714124,Is it too hot to go outside?,/home/andyholmberg/Projects/MATH498-Sparse-Autoencoder-Manipulation/saved_saes/shrink_mid_1/shrink/best_step_update,True,100,0.8,0.95,42,notebook_delta_pair,hot_cold,project,1,1000,identity,post_activation,checkpoint,0,,20,2,1,50,all,blocks.9.hook_resid_post,checkpoint hook,6.165726313367486,hot,cold,218,2026-05-09_12-35-41-714124_baseline.txt,2026-05-09_12-35-41-714124_positive.txt,2026-05-09_12-35-41-714124_negative.txt
2026-05-09T12:35:48.334211,Is it too hot to go outside?,/home/andyholmberg/Projects/MATH498-Sparse-Autoencoder-Manipulation/saved_saes/shrink_mid_1/shrink/best_step_update,True,100,0.8,0.95,42,notebook_delta_pair,hot_cold,add,10,1000,identity,post_activation,checkpoint,0,,20,2,1,50,all,blocks.9.hook_resid_post,checkpoint hook,5.009846763685346,hot,cold,218,2026-05-09_12-35-48-334211_baseline.txt,2026-05-09_12-35-48-334211_positive.txt,2026-05-09_12-35-48-334211_negative.txt
2026-05-09T12:36:02.909318,Is it too hot to go outside?,/home/andyholmberg/Projects/MATH498-Sparse-Autoencoder-Manipulation/saved_saes/shrink_mid_1/shrink/best_step_update,True,100,0.8,0.95,42,notebook_delta_pair,hot_cold,add,10,1000,identity,post_activation,checkpoint,0,,20,2,1,50,all,blocks.9.hook_resid_post,checkpoint hook,5.001047465950251,hot,cold,218,2026-05-09_12-36-02-909318_baseline.txt,2026-05-09_12-36-02-909318_positive.txt,2026-05-09_12-36-02-909318_negative.txt
2026-05-09T12:36:20.389953,Is it too cold to go outside?,/home/andyholmberg/Projects/MATH498-Sparse-Autoencoder-Manipulation/saved_saes/shrink_mid_1/shrink/best_step_update,True,100,0.8,0.95,42,notebook_delta_pair,hot_cold,add,10,1000,identity,post_activation,checkpoint,0,,20,2,1,50,all,blocks.9.hook_resid_post,checkpoint hook,5.020033353939652,hot,cold,218,2026-05-09_12-36-20-389953_baseline.txt,2026-05-09_12-36-20-389953_positive.txt,2026-05-09_12-36-20-389953_negative.txt
2026-05-09T12:37:04.940187,What is the forecast today?,/home/andyholmberg/Projects/MATH498-Sparse-Autoencoder-Manipulation/saved_saes/shrink_mid_1/shrink/best_step_update,True,100,0.8,0.95,42,notebook_delta_pair,hot_cold,add,10,1000,identity,post_activation,checkpoint,0,,20,2,1,50,all,blocks.9.hook_resid_post,checkpoint hook,5.0055036917328835,hot,cold,218,2026-05-09_12-37-04-940187_baseline.txt,2026-05-09_12-37-04-940187_positive.txt,2026-05-09_12-37-04-940187_negative.txt
2026-05-09T12:37:18.584752,what is the forecast on a typical day?,/home/andyholmberg/Projects/MATH498-Sparse-Autoencoder-Manipulation/saved_saes/shrink_mid_1/shrink/best_step_update,True,100,0.8,0.95,42,notebook_delta_pair,hot_cold,add,10,1000,identity,post_activation,checkpoint,0,,20,2,1,50,all,blocks.9.hook_resid_post,checkpoint hook,5.006363902240992,hot,cold,218,2026-05-09_12-37-18-584752_baseline.txt,2026-05-09_12-37-18-584752_positive.txt,2026-05-09_12-37-18-584752_negative.txt
2026-05-09T12:37:33.478155,what is the temperature on a typical day?,/home/andyholmberg/Projects/MATH498-Sparse-Autoencoder-Manipulation/saved_saes/shrink_mid_1/shrink/best_step_update,True,100,0.8,0.95,42,notebook_delta_pair,hot_cold,add,10,1000,identity,post_activation,checkpoint,0,,20,2,1,50,all,blocks.9.hook_resid_post,checkpoint hook,5.007375033572316,hot,cold,218,2026-05-09_12-37-33-478155_baseline.txt,2026-05-09_12-37-33-478155_positive.txt,2026-05-09_12-37-33-478155_negative.txt
2026-05-09T12:39:10.738605,what is the temperature on a summer day?,/home/andyholmberg/Projects/MATH498-Sparse-Autoencoder-Manipulation/saved_saes/shrink_mid_1/shrink/best_step_update,True,100,0.8,0.95,42,notebook_delta_pair,hot_cold,add,10,1000,identity,post_activation,checkpoint,0,,20,2,1,50,all,blocks.9.hook_resid_post,checkpoint hook,5.016765268519521,hot,cold,218,2026-05-09_12-39-10-738605_baseline.txt,2026-05-09_12-39-10-738605_positive.txt,2026-05-09_12-39-10-738605_negative.txt
2026-05-09T12:39:23.923039,what is the temperature on a summer day?,/home/andyholmberg/Projects/MATH498-Sparse-Autoencoder-Manipulation/saved_saes/shrink_mid_1/shrink/best_step_update,True,100,0.8,0.95,42,notebook_delta_pair,hot_cold,project,1,1000,identity,post_activation,checkpoint,0,,20,2,1,50,all,blocks.9.hook_resid_post,checkpoint hook,6.194001756608486,hot,cold,218,2026-05-09_12-39-23-923039_baseline.txt,2026-05-09_12-39-23-923039_positive.txt,2026-05-09_12-39-23-923039_negative.txt
